CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
201305,0,54,Self Enquiry,1,13,Small Business,Female,3,3,Deluxe,3,Married,5,0,3,1,1,Manager,21854
201397,0,54,Self Enquiry,1,15,Salaried,Female,3,3,Deluxe,3,Married,4,0,5,0,1,Manager,17897
201565,0,54,Self Enquiry,1,8,Large Business,Female,2,3,Standard,3,Married,1,0,4,0,0,Senior Manager,28549
201582,0,54,Company Invited,2,32,Salaried,Female,1,1,Super Deluxe,3,Single,3,1,3,1,0,AVP,32328
201689,0,54,Self Enquiry,3,9,Small Business,Female,2,3,Deluxe,5,Married,3,0,4,1,0,Manager,20940
201862,0,54,Self Enquiry,1,11,Small Business,Male,2,3,King,5,Married,5,0,4,1,0,VP,34406
201980,0,54,Self Enquiry,2,25,Small Business,Male,2,3,Standard,4,Married,3,0,3,1,1,Senior Manager,25725
202045,0,54,Self Enquiry,1,25,Small Business,Female,3,3,Deluxe,5,Married,1,1,3,0,2,Manager,20485
202198,0,54,Self Enquiry,1,23,Large Business,Female,2,3,Standard,3,Married,1,0,5,0,0,Senior Manager,25739
202241,0,54,Self Enquiry,3,8,Salaried,Female,2,4,Standard,3,Married,7,0,5,1,1,Senior Manager,25686
202360,0,54,Company Invited,1,7,Salaried,Female,2,3,Standard,3,Married,1,0,5,0,1,Senior Manager,25502
202364,0,54,Self Enquiry,1,9,Salaried,Male,2,3,Super Deluxe,3,Married,4,0,5,0,0,AVP,32779
202462,0,54,Self Enquiry,3,9,Salaried,Female,4,5,Super Deluxe,3,Divorced,4,0,3,1,1,AVP,34105
202596,0,54,Self Enquiry,3,13,Small Business,Male,3,4,Deluxe,3,Divorced,4,1,5,0,1,Manager,20984
202628,0,54,Self Enquiry,1,20,Small Business,Female,3,3,Deluxe,5,Married,3,0,2,1,2,Manager,23128
202946,0,54,Self Enquiry,3,7,Small Business,Fe Male,3,4,Deluxe,5,Unmarried,2,0,2,1,2,Manager,27059
202978,0,54,Self Enquiry,1,14,Salaried,Male,3,3,Super Deluxe,3,Divorced,5,0,2,0,1,AVP,33492
203000,0,54,Self Enquiry,1,13,Salaried,Male,3,4,Deluxe,3,Single,4,0,5,1,1,Manager,21128
203068,0,54,Self Enquiry,3,14,Small Business,Female,4,5,Standard,3,Divorced,2,1,2,0,1,Senior Manager,29612
203090,0,54,Self Enquiry,3,15,Small Business,Male,4,4,Super Deluxe,3,Divorced,7,0,3,0,3,AVP,30514
203093,0,54,Self Enquiry,1,30,Salaried,Female,4,4,Super Deluxe,3,Single,8,0,5,1,2,AVP,32953
203145,0,54,Self Enquiry,3,9,Small Business,Male,3,4,Super Deluxe,3,Married,8,0,3,1,1,AVP,33530
203204,0,54,Company Invited,3,9,Small Business,Female,3,5,Standard,4,Divorced,4,0,2,0,2,Senior Manager,26203
203555,1,54,Self Enquiry,1,9,Large Business,Female,4,5,Standard,3,Married,2,0,5,1,3,Senior Manager,28847
203647,0,54,Self Enquiry,1,31,Small Business,Male,3,2,Standard,3,Married,5,0,3,0,2,Senior Manager,25683
203712,0,54,Company Invited,1,7,Small Business,Female,3,5,Super Deluxe,3,Married,6,1,1,0,1,AVP,31643
203840,1,54,Self Enquiry,3,31,Salaried,Male,4,4,Standard,5,Single,8,1,3,1,3,Senior Manager,29126
203932,0,54,Self Enquiry,3,9,Salaried,Female,4,5,Super Deluxe,3,Married,4,0,3,0,1,AVP,34105
204066,0,54,Self Enquiry,3,13,Small Business,Male,3,4,Deluxe,3,Married,4,1,5,0,2,Manager,20984
204098,0,54,Self Enquiry,1,20,Small Business,Female,3,2,Deluxe,5,Married,3,0,1,1,1,Manager,23128
204416,0,54,Self Enquiry,3,7,Small Business,Fe Male,3,4,Deluxe,5,Unmarried,2,0,1,1,2,Manager,27059
204448,0,54,Self Enquiry,1,14,Salaried,Male,3,2,Super Deluxe,3,Married,5,0,1,0,2,AVP,33492
204470,0,54,Self Enquiry,1,13,Salaried,Male,3,4,Deluxe,3,Single,4,0,5,1,2,Manager,21128
204538,0,54,Self Enquiry,3,14,Small Business,Female,4,5,Standard,3,Married,2,1,1,0,2,Senior Manager,29612
204560,0,54,Self Enquiry,3,15,Small Business,Male,4,4,Super Deluxe,3,Married,7,0,3,1,1,AVP,30514
204563,0,54,Self Enquiry,1,30,Salaried,Female,4,4,Super Deluxe,3,Single,8,0,5,1,2,AVP,32953
204615,0,54,Self Enquiry,3,9,Small Business,Male,3,4,Super Deluxe,3,Married,8,0,3,1,1,AVP,33530
204674,0,54,Company Invited,3,9,Small Business,Female,3,5,Standard,4,Married,4,0,1,1,1,Senior Manager,26203
200018,0,53,Self Enquiry,3,8,Salaried,Female,3,4,Super Deluxe,3,Divorced,3,0,3,1,0,AVP,30427
200025,0,53,Self Enquiry,1,11,Salaried,Female,2,3,King,3,Married,5,0,5,0,1,VP,34094
200152,0,53,Self Enquiry,3,12,Small Business,Male,2,3,Deluxe,3,Divorced,3,1,5,0,0,Manager,17306
200280,0,53,Self Enquiry,1,9,Small Business,Male,2,3,Super Deluxe,3,Divorced,4,1,5,0,0,AVP,32584
200502,0,53,Self Enquiry,3,6,Small Business,Female,2,3,Deluxe,5,Unmarried,1,0,2,1,1,Manager,23381
200534,0,53,Self Enquiry,1,13,Salaried,Male,2,2,Super Deluxe,3,Divorced,4,0,2,0,0,AVP,29814
200556,0,53,Self Enquiry,1,12,Salaried,Male,2,3,Deluxe,3,Single,3,0,5,1,0,Manager,17450
200624,0,53,Self Enquiry,3,13,Small Business,Female,3,4,Standard,3,Divorced,1,1,2,0,0,Senior Manager,25934
200646,0,53,Self Enquiry,3,14,Small Business,Male,3,3,Super Deluxe,3,Divorced,6,0,3,0,2,AVP,26836
200649,0,53,Self Enquiry,1,29,Salaried,Female,3,3,Super Deluxe,3,Single,7,0,5,1,1,AVP,29275
200701,0,53,Self Enquiry,3,8,Small Business,Male,2,3,Super Deluxe,3,Married,7,0,3,1,0,AVP,29852
200760,0,53,Company Invited,3,8,Small Business,Female,2,4,Standard,4,Divorced,3,0,2,0,1,Senior Manager,22525
200858,0,53,Self Enquiry,1,13,Small Business,Female,2,3,King,3,Married,4,0,2,1,0,VP,33606
201043,0,53,Self Enquiry,1,8,Small Business,Male,2,1,Super Deluxe,4,Single,5,0,1,1,0,AVP,31598
201111,1,53,Self Enquiry,1,8,Large Business,Female,3,4,Standard,3,Married,1,0,5,1,2,Senior Manager,25169
201203,0,53,Self Enquiry,1,30,Small Business,Male,2,1,Standard,3,Married,4,0,3,0,1,Senior Manager,22005
201268,0,53,Company Invited,1,6,Small Business,Female,2,4,Super Deluxe,3,Married,5,1,1,0,0,AVP,27965
201396,1,53,Self Enquiry,3,30,Salaried,Male,3,3,Standard,5,Unmarried,7,1,3,1,2,Senior Manager,25448
201488,0,53,Self Enquiry,3,8,Salaried,Female,3,4,Super Deluxe,3,Married,3,0,3,0,0,AVP,30427
201495,0,53,Self Enquiry,1,11,Salaried,Female,2,3,King,3,Married,5,0,4,1,0,VP,34094
201622,0,53,Self Enquiry,3,12,Small Business,Male,2,3,Deluxe,3,Married,3,1,5,0,1,Manager,17306
201750,0,53,Self Enquiry,1,9,Small Business,Male,2,3,Super Deluxe,3,Married,4,1,5,1,0,AVP,32584
201972,0,53,Self Enquiry,3,6,Small Business,Female,2,3,Deluxe,5,Unmarried,1,0,1,1,1,Manager,23381
202004,0,53,Self Enquiry,1,13,Salaried,Male,2,1,Super Deluxe,3,Married,4,0,1,0,1,AVP,29814
202026,0,53,Self Enquiry,1,12,Salaried,Male,2,3,Deluxe,3,Single,3,0,5,1,1,Manager,17450
202094,0,53,Self Enquiry,3,13,Small Business,Female,3,4,Standard,3,Married,1,1,1,0,1,Senior Manager,25934
202116,0,53,Self Enquiry,3,14,Small Business,Male,3,3,Super Deluxe,3,Married,6,0,3,1,0,AVP,26836
202119,0,53,Self Enquiry,1,29,Salaried,Female,3,3,Super Deluxe,3,Single,7,0,5,1,1,AVP,29275
202171,0,53,Self Enquiry,3,8,Small Business,Male,2,3,Super Deluxe,3,Married,7,0,3,1,0,AVP,29852
202230,0,53,Company Invited,3,8,Small Business,Female,2,4,Standard,4,Married,3,0,1,1,0,Senior Manager,22525
202328,0,53,Self Enquiry,1,13,Small Business,Female,2,3,King,3,Married,4,0,1,1,1,VP,33606
202674,0,53,Self Enquiry,1,9,Salaried,Female,3,5,Basic,3,Unmarried,2,0,3,0,1,Executive,21890
202761,1,53,Self Enquiry,1,15,Small Business,Male,3,5,Deluxe,4,Divorced,4,0,2,1,2,Manager,23619
202850,0,53,Self Enquiry,1,10,Small Business,Male,3,5,Standard,3,Divorced,4,1,2,0,1,Senior Manager,26647
202912,0,53,Self Enquiry,1,13,Large Business,Male,4,4,Deluxe,5,Married,5,1,4,1,3,Manager,24255
203014,0,53,Company Invited,1,26,Small Business,Male,3,4,Basic,3,Divorced,2,0,3,1,1,Executive,22936
203031,0,53,Self Enquiry,1,18,Salaried,Female,3,4,Deluxe,3,Divorced,2,0,2,1,2,Manager,21827
203071,0,53,Company Invited,1,32,Small Business,Female,3,5,Super Deluxe,3,Divorced,5,0,5,0,2,AVP,32504
203250,0,53,Self Enquiry,1,14,Salaried,Male,3,4,Standard,4,Single,2,0,3,1,2,Senior Manager,29123
203391,1,53,Self Enquiry,3,12,Salaried,Male,4,4,Standard,4,Unmarried,2,1,4,1,2,Senior Manager,27124
203438,0,53,Company Invited,1,35,Small Business,Female,3,2,Super Deluxe,3,Divorced,4,1,4,0,1,AVP,31925
203444,0,53,Self Enquiry,1,15,Salaried,Female,3,4,Basic,5,Divorced,2,0,1,1,2,Executive,21628
203878,0,53,Company Invited,3,127,Salaried,Male,3,4,Basic,3,Married,4,0,1,1,2,Executive,22160
204144,0,53,Self Enquiry,1,9,Salaried,Female,3,5,Basic,3,Unmarried,2,0,3,1,1,Executive,21890
204231,1,53,Self Enquiry,1,15,Small Business,Male,3,5,Deluxe,4,Married,4,0,1,1,1,Manager,23619
204320,0,53,Self Enquiry,1,10,Small Business,Male,3,5,Standard,3,Married,4,1,1,1,1,Senior Manager,26647
204382,0,53,Self Enquiry,1,13,Large Business,Male,4,4,Deluxe,5,Married,5,1,4,1,2,Manager,24255
204484,0,53,Company Invited,1,26,Small Business,Male,3,4,Basic,3,Married,2,0,3,1,1,Executive,22936
204501,0,53,Self Enquiry,1,18,Salaried,Female,3,4,Deluxe,3,Married,2,0,1,1,1,Manager,21827
204541,0,53,Company Invited,1,32,Small Business,Female,3,5,Super Deluxe,3,Married,5,0,5,0,2,AVP,32504
204720,0,53,Self Enquiry,1,6,Salaried,Male,3,4,Standard,4,Single,2,0,3,1,2,Senior Manager,29123
204861,1,53,Company Invited,3,14,Small Business,Female,4,4,Basic,3,Married,4,1,4,1,3,Executive,27124
200230,0,52,Self Enquiry,1,8,Salaried,Female,2,4,Basic,3,Single,1,0,3,0,0,Executive,18212
200237,0,52,Company Invited,3,8,Salaried,Male,3,4,King,3,Single,2,1,2,1,2,VP,34068
200406,0,52,Self Enquiry,1,9,Small Business,Male,2,4,Standard,3,Divorced,3,1,2,0,0,Senior Manager,22969
200408,0,52,Self Enquiry,1,10,Salaried,Female,1,3,Super Deluxe,3,Divorced,3,0,5,1,0,AVP,31555
200468,0,52,Self Enquiry,1,12,Large Business,Male,3,3,Deluxe,5,Married,4,1,4,1,2,Manager,20577
200561,0,52,Self Enquiry,3,9,Small Business,Male,2,4,Super Deluxe,5,Divorced,2,0,5,1,0,AVP,31856
200587,0,52,Self Enquiry,1,17,Salaried,Female,2,3,Deluxe,3,Divorced,1,0,2,1,1,Manager,18149
200627,0,52,Company Invited,1,31,Small Business,Female,2,4,Super Deluxe,3,Divorced,4,0,5,0,1,AVP,28826
200699,0,52,Self Enquiry,1,6,Salaried,Male,3,3,Super Deluxe,3,Divorced,3,0,2,1,1,AVP,32099
200806,0,52,Self Enquiry,1,13,Salaried,Male,2,3,Standard,4,Unmarried,1,0,3,1,1,Senior Manager,25445
200947,1,52,Self Enquiry,3,11,Salaried,Male,3,3,Standard,4,Unmarried,1,1,4,1,1,Senior Manager,23446
200994,0,52,Company Invited,1,34,Small Business,Female,2,1,Super Deluxe,3,Divorced,3,1,4,0,0,AVP,28247
201000,0,52,Self Enquiry,1,14,Salaried,Female,2,3,Basic,5,Divorced,1,0,1,1,1,Executive,17950
201700,0,52,Self Enquiry,1,8,Salaried,Female,2,4,Basic,3,Single,1,0,3,1,0,Executive,18212
201707,0,52,Company Invited,3,8,Salaried,Male,3,4,King,3,Single,2,1,1,1,0,VP,34068
201876,0,52,Self Enquiry,1,9,Small Business,Male,2,4,Standard,3,Married,3,1,1,1,0,Senior Manager,22969
201878,0,52,Self Enquiry,1,10,Salaried,Female,1,3,Super Deluxe,3,Married,3,0,5,1,0,AVP,31555
201938,0,52,Self Enquiry,1,12,Large Business,Male,3,3,Deluxe,5,Married,4,1,4,1,1,Manager,20577
202031,0,52,Self Enquiry,3,9,Small Business,Male,2,4,Super Deluxe,5,Married,2,0,5,1,0,AVP,31856
202057,0,52,Self Enquiry,1,17,Salaried,Female,2,3,Deluxe,3,Married,1,0,1,1,0,Manager,18149
202097,0,52,Company Invited,1,31,Small Business,Female,2,4,Super Deluxe,3,Married,4,0,5,0,1,AVP,28826
202169,0,52,Self Enquiry,1,6,Salaried,Male,3,3,Super Deluxe,3,Married,3,0,1,1,2,AVP,32099
202276,0,52,Self Enquiry,1,5,Salaried,Male,2,3,Standard,4,Unmarried,1,0,3,1,1,Senior Manager,25445
202417,1,52,Company Invited,3,13,Small Business,Female,3,3,Basic,3,Married,3,1,4,1,2,Executive,23446
202531,0,52,Self Enquiry,1,16,Salaried,Male,4,4,Basic,3,Divorced,5,0,3,1,1,Executive,20753
202535,0,52,Self Enquiry,3,28,Small Business,Male,4,4,Deluxe,3,Unmarried,2,1,5,1,2,Manager,24119
202554,0,52,Company Invited,1,7,Small Business,Fe Male,2,5,Standard,5,Unmarried,5,0,2,1,1,Senior Manager,26162
202580,1,52,Company Invited,1,15,Salaried,Male,3,6,Standard,3,Single,4,0,2,0,2,Senior Manager,29328
202600,0,52,Self Enquiry,1,14,Small Business,Male,3,5,Deluxe,3,Divorced,4,0,3,1,2,Manager,24810
202633,0,52,Self Enquiry,1,10,Small Business,Female,4,4,Super Deluxe,4,Single,5,0,5,0,2,AVP,32412
202657,0,52,Self Enquiry,1,15,Salaried,Male,3,5,Standard,4,Divorced,7,0,3,1,2,Senior Manager,31168
202702,0,52,Self Enquiry,1,7,Salaried,Male,4,4,Basic,3,Divorced,3,0,4,1,1,Executive,21401
202743,0,52,Self Enquiry,1,9,Small Business,Male,3,6,Deluxe,4,Married,7,0,2,0,1,Manager,24160
202820,0,52,Self Enquiry,3,21,Salaried,Female,3,4,Deluxe,3,Divorced,6,0,3,0,2,Manager,23614
203223,1,52,Self Enquiry,1,11,Salaried,Male,3,4,Basic,3,Divorced,2,1,2,1,2,Executive,21139
203374,0,52,Company Invited,1,13,Small Business,Female,3,5,Basic,3,Unmarried,2,0,5,1,2,Executive,21516
203406,0,52,Self Enquiry,2,12,Salaried,Male,3,4,Super Deluxe,4,Married,3,1,3,1,2,AVP,32704
203415,0,52,Self Enquiry,1,18,Large Business,Female,3,5,Super Deluxe,4,Single,5,0,1,0,2,AVP,31820
203431,0,52,Company Invited,3,9,Small Business,Male,3,4,Standard,4,Divorced,4,0,4,0,1,Senior Manager,29274
203719,0,52,Self Enquiry,1,10,Large Business,Female,3,4,Standard,3,Married,4,0,4,1,2,Senior Manager,31794
204001,0,52,Self Enquiry,1,16,Salaried,Male,4,4,Basic,3,Married,5,0,3,1,1,Executive,20753
204005,0,52,Self Enquiry,3,28,Small Business,Male,4,4,Deluxe,3,Unmarried,2,1,5,0,3,Manager,24119
204024,0,52,Company Invited,1,7,Small Business,Fe Male,2,5,Standard,5,Unmarried,5,0,1,1,1,Senior Manager,26162
204037,0,52,Self Enquiry,1,13,Salaried,Male,3,4,King,3,Single,2,0,5,1,2,VP,38215
204050,1,52,Company Invited,1,15,Salaried,Male,3,6,Standard,3,Single,4,0,1,1,1,Senior Manager,29328
204070,0,52,Self Enquiry,1,14,Small Business,Male,3,5,Deluxe,3,Married,4,0,3,1,2,Manager,24810
204103,0,52,Self Enquiry,1,10,Small Business,Female,4,4,Super Deluxe,4,Single,5,0,5,1,2,AVP,32412
204127,0,52,Self Enquiry,1,15,Salaried,Male,3,5,Standard,4,Married,7,0,3,1,2,Senior Manager,31168
204172,0,52,Self Enquiry,1,7,Salaried,Male,4,4,Basic,3,Married,3,0,4,1,1,Executive,21401
204213,0,52,Self Enquiry,1,9,Small Business,Male,3,6,Deluxe,4,Married,7,0,1,0,2,Manager,24160
204290,0,52,Self Enquiry,3,21,Salaried,Female,3,4,Deluxe,3,Married,6,0,3,1,1,Manager,23614
204693,1,52,Self Enquiry,1,11,Salaried,Male,3,4,Basic,3,Married,2,1,1,0,1,Executive,21139
204844,1,52,Self Enquiry,3,31,Small Business,Female,3,5,Deluxe,4,Unmarried,2,1,5,1,2,Manager,21516
204876,1,52,Self Enquiry,3,34,Salaried,Male,3,4,Deluxe,3,Single,3,1,5,1,2,Manager,32704
204885,1,52,Self Enquiry,3,17,Salaried,Female,4,4,Standard,4,Married,7,0,1,1,3,Senior Manager,31820
200087,0,51,Self Enquiry,1,15,Salaried,Male,3,3,Basic,3,Divorced,4,0,3,1,0,Executive,17075
200091,0,51,Self Enquiry,3,27,Small Business,Male,3,3,Deluxe,3,Single,1,1,5,1,1,Manager,20441
200110,0,51,Company Invited,1,6,Small Business,Female,1,4,Standard,5,Unmarried,4,0,2,1,0,Senior Manager,22484
200123,0,51,Self Enquiry,1,12,Salaried,Male,2,3,King,3,Single,1,0,5,1,0,VP,34537
200136,1,51,Company Invited,1,14,Salaried,Male,2,5,Standard,3,Unmarried,3,0,2,0,1,Senior Manager,25650
200156,0,51,Self Enquiry,1,13,Small Business,Male,2,4,Deluxe,3,Divorced,3,0,3,1,1,Manager,21132
200189,0,51,Self Enquiry,1,9,Small Business,Female,3,3,Super Deluxe,4,Single,4,0,5,0,1,AVP,28734
200213,0,51,Self Enquiry,1,14,Salaried,Male,2,4,Standard,4,Divorced,6,0,3,1,1,Senior Manager,27490
200258,0,51,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Divorced,2,0,4,1,0,Executive,17723
200299,0,51,Self Enquiry,1,8,Small Business,Male,2,5,Deluxe,4,Married,6,0,2,0,0,Manager,20482
200616,0,51,Self Enquiry,3,32,Small Business,Female,3,3,Super Deluxe,3,Divorced,3,0,3,0,1,AVP,31307
200779,1,51,Self Enquiry,1,10,Salaried,Male,2,3,Basic,3,Divorced,1,1,2,1,1,Executive,17461
200930,0,51,Company Invited,1,12,Small Business,Female,2,4,Basic,3,Single,1,0,5,1,1,Executive,17838
200962,0,51,Self Enquiry,2,11,Salaried,Male,2,3,Super Deluxe,4,Married,2,1,3,1,1,AVP,29026
200971,0,51,Self Enquiry,1,17,Large Business,Fe Male,2,4,Super Deluxe,4,Unmarried,4,0,1,0,1,AVP,28142
200987,0,51,Company Invited,3,8,Small Business,Male,2,3,Standard,4,Divorced,3,0,4,0,0,Senior Manager,25596
201275,0,51,Self Enquiry,1,9,Large Business,Female,2,3,Standard,3,Married,3,0,4,1,1,Senior Manager,28116
201557,0,51,Self Enquiry,1,15,Salaried,Male,3,3,Basic,3,Married,4,0,3,1,0,Executive,17075
201561,0,51,Self Enquiry,3,27,Small Business,Male,3,3,Deluxe,3,Single,1,1,5,0,2,Manager,20441
201580,0,51,Company Invited,1,6,Small Business,Female,1,4,Standard,5,Unmarried,4,0,1,1,0,Senior Manager,22484
201593,0,51,Self Enquiry,1,12,Salaried,Male,2,3,King,3,Single,1,0,5,1,1,VP,34537
201606,1,51,Company Invited,1,14,Salaried,Male,2,5,Standard,3,Unmarried,3,0,1,1,0,Senior Manager,25650
201626,0,51,Self Enquiry,1,13,Small Business,Male,2,4,Deluxe,3,Married,3,0,3,1,1,Manager,21132
201659,0,51,Self Enquiry,1,9,Small Business,Female,3,3,Super Deluxe,4,Single,4,0,5,1,1,AVP,28734
201683,0,51,Self Enquiry,1,14,Salaried,Male,2,4,Standard,4,Married,6,0,3,1,1,Senior Manager,27490
201728,0,51,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Married,2,0,4,1,0,Executive,17723
201769,0,51,Self Enquiry,1,8,Small Business,Male,2,5,Deluxe,4,Married,6,0,1,0,1,Manager,20482
202086,0,51,Self Enquiry,3,32,Small Business,Female,3,3,Super Deluxe,3,Married,3,0,3,1,1,AVP,31307
202249,1,51,Self Enquiry,1,10,Salaried,Male,2,3,Basic,3,Married,1,1,1,0,0,Executive,17461
202400,1,51,Self Enquiry,3,30,Small Business,Female,2,4,Deluxe,4,Single,1,1,5,1,1,Manager,17838
202432,1,51,Self Enquiry,3,33,Salaried,Male,2,3,Deluxe,3,Single,2,1,5,1,1,Manager,29026
202441,1,51,Self Enquiry,3,16,Salaried,Female,3,3,Standard,4,Married,6,0,1,1,2,Senior Manager,28142
202480,1,51,Self Enquiry,3,10,Small Business,Male,3,5,Basic,3,Divorced,3,1,4,0,1,Executive,21361
202575,0,51,Company Invited,3,19,Small Business,Fe Male,4,4,Standard,3,Unmarried,6,0,5,0,1,Senior Manager,27886
202627,0,51,Self Enquiry,1,7,Small Business,Male,3,5,Basic,3,Divorced,4,0,3,0,1,Executive,22368
202811,0,51,Self Enquiry,1,17,Large Business,Male,4,5,Standard,3,Single,8,0,5,0,3,Senior Manager,29174
202967,0,51,Self Enquiry,1,35,Small Business,Male,4,3,Basic,3,Divorced,3,1,2,1,3,Executive,21899
202972,1,51,Company Invited,3,15,Large Business,Male,3,4,Deluxe,3,Divorced,5,1,5,1,1,Manager,25474
202983,0,51,Self Enquiry,3,15,Small Business,Male,3,4,Basic,4,Divorced,2,0,2,1,1,Executive,22553
203165,0,51,Self Enquiry,1,31,Salaried,Male,4,4,Super Deluxe,3,Divorced,5,1,4,0,1,AVP,32651
203186,0,51,Self Enquiry,1,16,Salaried,Male,4,4,Basic,3,Divorced,6,0,5,1,1,Executive,21058
203195,0,51,Company Invited,3,7,Salaried,Female,4,4,Deluxe,3,Divorced,2,0,2,1,2,Manager,25025
203245,1,51,Company Invited,3,7,Salaried,Male,3,4,Deluxe,3,Unmarried,5,1,2,0,1,Manager,23406
203530,0,51,Company Invited,1,29,Small Business,Male,3,6,Super Deluxe,3,Single,3,1,1,1,2,AVP,33089
203582,0,51,Company Invited,1,27,Small Business,Male,3,4,Super Deluxe,3,Married,4,1,4,1,2,AVP,29923
203621,0,51,Self Enquiry,1,24,Salaried,Female,3,5,Standard,5,Married,7,0,3,1,1,Senior Manager,31947
203896,1,51,Company Invited,3,7,Salaried,Male,4,4,Deluxe,3,Married,2,0,3,1,2,Manager,25406
203905,1,51,Self Enquiry,3,35,Small Business,Male,3,5,Standard,5,Married,6,1,5,0,1,Senior Manager,29532
203950,1,51,Self Enquiry,3,10,Small Business,Male,3,5,Basic,3,Married,3,1,4,1,2,Executive,21361
204045,0,51,Company Invited,3,19,Small Business,Fe Male,4,4,Standard,3,Unmarried,6,0,5,1,3,Senior Manager,27886
204097,0,51,Self Enquiry,1,7,Small Business,Male,3,5,Basic,3,Married,4,0,3,1,1,Executive,22368
204281,0,51,Self Enquiry,1,17,Large Business,Male,4,5,Standard,3,Single,8,0,5,1,2,Senior Manager,29174
204437,0,51,Self Enquiry,1,35,Small Business,Male,4,2,Basic,3,Married,3,1,1,0,2,Executive,21899
204442,1,51,Company Invited,3,15,Large Business,Male,3,4,Deluxe,3,Married,5,1,5,0,1,Manager,25474
204453,0,51,Self Enquiry,3,15,Small Business,Male,3,4,Basic,4,Married,2,0,1,0,2,Executive,22553
204635,0,51,Self Enquiry,1,31,Salaried,Male,4,4,Super Deluxe,3,Married,5,1,4,1,3,AVP,32651
204656,0,51,Self Enquiry,1,16,Salaried,Male,4,4,Basic,3,Married,6,0,5,1,3,Executive,21058
204665,0,51,Company Invited,3,7,Salaried,Female,4,4,Deluxe,3,Married,2,0,1,0,2,Manager,25025
204715,1,51,Company Invited,3,7,Salaried,Male,3,4,Deluxe,3,Unmarried,5,1,1,1,2,Manager,23406
204859,1,51,Company Invited,3,19,Salaried,Male,3,4,Deluxe,3,Single,5,1,3,1,2,Manager,35558
200036,1,50,Self Enquiry,3,9,Small Business,Male,2,4,Basic,3,Divorced,2,1,4,0,0,Executive,17683
200062,0,50,Self Enquiry,1,13,Small Business,Female,2,4,King,3,Married,6,1,4,1,1,VP,33740
200106,0,50,Company Invited,1,6,Salaried,Female,3,3,King,4,Divorced,4,1,2,0,2,VP,33172
200131,0,50,Company Invited,3,18,Small Business,Fe Male,3,3,Standard,3,Unmarried,5,0,5,0,0,Senior Manager,24208
200233,0,50,Self Enquiry,3,6,Small Business,Female,3,3,King,3,Married,4,0,2,1,1,VP,34517
200279,0,50,Self Enquiry,1,10,Salaried,Male,3,3,King,4,Married,4,0,5,1,0,VP,34144
200367,0,50,Self Enquiry,1,16,Large Business,Male,3,4,Standard,3,Unmarried,7,0,5,0,2,Senior Manager,25496
200425,0,50,Self Enquiry,1,35,Salaried,Male,2,4,Super Deluxe,3,Divorced,1,0,5,1,1,AVP,32046
200477,0,50,Company Invited,2,9,Small Business,Male,2,3,King,4,Divorced,2,0,2,1,0,VP,33200
200523,0,50,Self Enquiry,1,34,Small Business,Male,3,2,Basic,3,Divorced,2,1,2,1,2,Executive,18221
200528,1,50,Company Invited,3,14,Large Business,Male,2,3,Deluxe,3,Divorced,4,1,5,1,0,Manager,21796
200588,0,50,Self Enquiry,1,8,Small Business,Male,3,3,Super Deluxe,3,Divorced,6,0,2,0,1,AVP,32639
200653,0,50,Company Invited,1,8,Salaried,Male,3,3,Super Deluxe,5,Married,2,0,5,1,2,AVP,32924
200714,0,50,Self Enquiry,1,6,Small Business,Male,3,3,Super Deluxe,3,Married,1,0,5,0,2,AVP,32399
200721,0,50,Self Enquiry,1,30,Salaried,Male,3,3,Super Deluxe,3,Divorced,4,1,4,0,0,AVP,28973
200742,0,50,Self Enquiry,1,15,Salaried,Male,3,3,Basic,3,Divorced,5,0,5,1,0,Executive,17380
200751,0,50,Company Invited,3,6,Salaried,Female,3,3,Deluxe,3,Divorced,1,0,2,1,1,Manager,21347
200766,0,50,Self Enquiry,1,8,Small Business,Male,3,3,King,3,Divorced,3,1,2,1,1,VP,34237
200867,0,50,Company Invited,1,8,Small Business,Female,1,3,Super Deluxe,5,Divorced,3,0,3,1,0,AVP,32856
200945,0,50,Self Enquiry,1,34,Salaried,Female,2,3,Super Deluxe,5,Divorced,5,1,5,0,0,AVP,31880
201086,0,50,Company Invited,1,28,Small Business,Male,2,5,Super Deluxe,3,Single,2,1,1,1,1,AVP,29411
201126,0,50,Self Enquiry,3,5,Small Business,Male,2,3,King,3,Married,5,1,5,0,1,VP,34331
201138,0,50,Company Invited,1,26,Small Business,Male,2,3,Super Deluxe,3,Married,3,1,4,1,1,AVP,26245
201177,0,50,Self Enquiry,1,23,Salaried,Female,2,4,Standard,5,Married,6,0,3,1,0,Senior Manager,28269
